customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split,churn_probability,predicted_churn
CUST00129,2025-09-30,Tier 1,25-34,Google Search,,Wellness,No,83,3,3369.08,0.333,0.313,2.33,2,1,0.0,15.8,187,7,34,3,2,2,0,0,2,0,train,0.292160144116796,1
CUST00130,2025-09-30,Tier 1,25-34,Organic,Gold,Skin Care,Yes,88,1,1272.47,0.0,0.48,4.0,1,0,0.0,0.0,258,9,36,1,0,0,5,0,12,0,train,0.48485577436087995,1
CUST00131,2025-09-30,Tier 3,35-44,Influencer,,Hair Care,Yes,67,1,2157.15,0.0,0.17,2.0,1,0,0.0,0.0,411,4,12,2,1,1,5,0,14,1,train,0.2756286888448786,1
CUST00132,2025-09-30,Tier 2,35-44,Organic,,Skin Care,Yes,117,1,1621.76,0.0,0.18,3.0,1,0,0.0,0.0,537,1,3,0,0,0,6,0,24,1,train,0.6455038458613899,1
CUST00133,2025-09-30,Tier 1,45+,Instagram,,Wellness,Yes,54,6,4776.26,0.0,0.365,3.83,3,0,0.0,0.0,633,5,19,0,1,0,5,1,12,0,test,0.06593848891389525,0
CUST00134,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,35,2,1527.11,0.5,0.3,3.0,2,0,0.0,0.0,590,11,49,1,3,1,8,0,4,0,validation,0.23308623409211385,0
CUST00135,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,Yes,333,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,491,3,10,1,0,0,4,1,60,1,test,0.9982302083468562,1
CUST00136,2025-09-30,Tier 2,35-44,Instagram,Gold,Skin Care,No,71,1,514.9,0.0,0.3,5.0,1,0,0.0,0.0,119,7,40,2,1,1,0,0,15,1,train,0.5639468747142019,1
CUST00137,2025-09-30,Tier 2,25-34,Instagram,Silver,Makeup,Yes,177,2,1035.87,0.0,0.315,4.0,2,0,0.0,0.0,285,4,13,2,1,1,1,0,31,1,test,0.9180395761015504,1
CUST00138,2025-09-30,Tier 2,45+,Instagram,,Makeup,Yes,61,1,905.11,0.0,0.46,3.0,1,0,0.0,0.0,163,5,14,0,1,0,3,1,24,0,train,0.5503569272273663,1
CUST00139,2025-09-30,Tier 2,45+,Influencer,,Skin Care,Yes,28,2,1715.4,0.0,0.295,4.0,2,2,1.0,37.6,315,5,17,3,0,1,0,0,10,0,test,0.18399916775355263,0
CUST00140,2025-09-30,Tier 3,25-34,Referral,,Hair Care,Yes,6,3,3416.05,0.0,0.247,3.67,3,1,0.0,31.3,299,14,59,4,1,3,1,0,12,0,test,0.015059431791763937,0
CUST00141,2025-09-30,Tier 1,25-34,Referral,,Wellness,Yes,28,1,647.85,0.0,0.23,5.0,1,0,0.0,0.0,107,4,19,1,1,0,5,1,0,0,test,0.23508450211055704,0
CUST00142,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,No,169,1,369.26,0.0,0.37,1.0,1,0,0.0,0.0,325,2,7,0,1,0,0,0,41,1,test,0.964276036046051,1
CUST00143,2025-09-30,Tier 2,18-24,Google Search,Silver,Makeup,Yes,32,3,4028.8,0.0,0.14,4.33,3,0,0.0,0.0,580,5,23,1,1,1,2,1,9,0,train,0.04064827220858064,0
CUST00144,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,86,2,928.58,0.0,0.295,4.5,2,1,1.0,27.5,570,8,32,3,1,0,6,2,17,0,validation,0.5913124532990621,1
CUST00145,2025-09-30,Tier 1,18-24,Google Search,,Wellness,No,30,1,502.35,0.0,0.11,5.0,1,0,0.0,0.0,51,0,0,0,0,0,0,0,0,1,validation,0.34365042421154374,1
CUST00146,2025-09-30,Tier 2,35-44,Instagram,Silver,Makeup,Yes,108,1,986.21,0.0,0.31,5.0,1,0,0.0,0.0,370,4,15,1,1,0,5,1,30,0,train,0.7138075823056477,1
CUST00147,2025-09-30,Tier 3,45+,Influencer,Platinum,Makeup,Yes,84,3,2809.32,0.0,0.183,3.33,2,0,0.0,0.0,183,1,3,0,0,0,0,0,29,0,train,0.2624786213504836,1
CUST00148,2025-09-30,Tier 2,35-44,Instagram,,Skin Care,Yes,4,3,1990.51,0.0,0.25,3.67,3,0,0.0,0.0,460,5,21,2,0,1,2,1,8,0,train,0.08985405881735131,0
CUST00149,2025-09-30,Tier 3,18-24,Instagram,,Makeup,Yes,8,1,787.94,0.0,0.2,5.0,1,0,0.0,0.0,74,8,21,3,1,2,2,0,0,0,train,0.10331671961832793,0
CUST00150,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,45,2,1008.65,0.0,0.375,4.0,2,0,0.0,0.0,314,6,21,1,1,0,5,2,7,0,train,0.21119769921573692,0
CUST00151,2025-09-30,Tier 2,35-44,Google Search,,Wellness,Yes,62,3,2844.17,0.0,0.173,3.33,2,0,0.0,0.0,582,7,31,3,1,2,5,0,4,0,train,0.1428913006805695,0
CUST00152,2025-09-30,Tier 3,18-24,Google Search,Silver,Baby Care,Yes,46,3,2730.26,0.0,0.367,3.33,2,3,1.0,37.17,382,19,82,4,1,3,7,3,7,0,train,0.028181009327770144,0
CUST00153,2025-09-30,Tier 3,25-34,Instagram,Gold,Skin Care,No,3,1,977.12,0.0,0.37,4.0,1,0,0.0,0.0,19,6,22,2,1,1,0,0,0,0,train,0.19673235506300804,0
CUST00154,2025-09-30,Tier 2,25-34,Google Search,Gold,Hair Care,Yes,10,4,3935.38,0.0,0.24,3.5,4,0,0.0,0.0,607,8,28,3,2,1,1,0,2,0,train,0.026342764789780312,0
CUST00155,2025-09-30,Tier 1,25-34,Marketplace,,Makeup,No,2,3,2024.8,0.0,0.397,3.67,2,0,0.0,0.0,213,6,26,2,1,1,0,0,11,0,train,0.1188757260541984,0
CUST00156,2025-09-30,Tier 1,25-34,Referral,,Skin Care,Yes,34,2,4241.75,0.5,0.145,2.5,1,1,0.0,2.8,111,14,77,2,3,1,10,0,0,0,validation,0.05313266977481867,0
CUST00157,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,Yes,0,1,376.83,0.0,0.22,1.0,1,0,0.0,0.0,475,3,14,1,1,0,2,1,5,1,validation,0.19251774637203795,0
CUST00158,2025-09-30,Tier 3,25-34,Instagram,,Skin Care,Yes,155,1,812.34,0.0,0.25,5.0,1,0,0.0,0.0,236,8,33,4,2,1,6,1,32,1,train,0.8680542500254036,1
CUST00159,2025-09-30,Tier 2,35-44,Organic,Silver,Makeup,Yes,474,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,630,0,0,0,0,0,1,0,60,1,train,0.9998559928387212,1
CUST00160,2025-09-30,Tier 2,18-24,Organic,,Wellness,Yes,177,1,433.18,0.0,0.23,4.0,1,0,0.0,0.0,343,4,20,1,1,0,3,0,37,1,test,0.9189676867332066,1
CUST00161,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,Yes,20,3,1738.05,0.0,0.293,3.33,2,0,0.0,0.0,291,7,41,4,2,2,4,1,0,0,train,0.07781163840503075,0
CUST00162,2025-09-30,Tier 3,18-24,Instagram,Gold,Hair Care,No,91,2,1194.59,0.0,0.29,3.5,1,0,0.0,0.0,171,2,12,0,0,0,0,0,28,1,train,0.6167337176619396,1
CUST00163,2025-09-30,Tier 2,25-34,Google Search,Silver,Hair Care,Yes,70,1,275.41,0.0,0.37,4.0,1,0,0.0,0.0,117,3,13,1,1,1,5,2,19,0,train,0.5641512385489436,1
CUST00164,2025-09-30,Tier 1,25-34,Marketplace,Platinum,Baby Care,No,222,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,611,1,3,0,0,0,0,0,57,1,train,0.9770992523818157,1
CUST00165,2025-09-30,Tier 2,18-24,Instagram,Gold,Skin Care,Yes,103,3,1825.77,0.0,0.31,4.67,1,0,0.0,0.0,249,2,8,0,0,0,0,0,15,0,validation,0.5375883706969312,1
CUST00166,2025-09-30,Tier 3,35-44,Organic,Silver,Skin Care,Yes,15,1,1269.41,0.0,0.37,4.0,1,1,0.0,22.8,125,1,4,0,0,0,0,0,7,0,train,0.14306658845176998,0
CUST00167,2025-09-30,Tier 1,25-34,Influencer,,Hair Care,Yes,219,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,253,0,0,0,0,0,2,1,31,1,train,0.959071872480347,1
CUST00168,2025-09-30,Tier 1,25-34,Influencer,Platinum,Makeup,Yes,85,2,2194.93,0.0,0.01,4.5,2,0,0.0,0.0,386,2,11,0,0,0,1,0,29,0,train,0.22514482954846404,0
CUST00169,2025-09-30,Tier 2,25-34,Referral,Gold,Hair Care,No,222,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,358,1,3,0,0,0,0,0,45,1,train,0.9727878968084913,1
CUST00170,2025-09-30,Tier 2,25-34,Google Search,,Skin Care,Yes,9,2,1708.22,0.0,0.22,3.5,1,0,0.0,0.0,558,5,19,2,1,1,0,0,0,0,train,0.0865809737067486,0
CUST00171,2025-09-30,Tier 1,25-34,Influencer,,Skin Care,Yes,12,1,1077.78,0.0,0.38,4.0,1,0,0.0,0.0,38,9,27,1,0,0,1,0,3,0,test,0.1984147651611221,0
CUST00172,2025-09-30,Tier 3,45+,Instagram,Silver,Fragrance,Yes,8,1,1366.0,0.0,0.39,5.0,1,1,0.0,1.0,633,5,30,1,0,0,5,2,0,0,train,0.03192713880112504,0
CUST00173,2025-09-30,Tier 1,45+,Referral,,Makeup,No,79,1,225.12,0.0,0.27,3.0,1,0,0.0,0.0,578,10,53,4,1,2,0,0,2,0,train,0.3743245886855581,1
CUST00174,2025-09-30,Tier 1,45+,Referral,Gold,Wellness,No,86,1,168.97,0.0,0.42,5.0,1,0,0.0,0.0,601,14,58,5,4,3,0,0,24,0,train,0.5219961787188738,1
CUST00175,2025-09-30,Tier 3,25-34,Referral,,Wellness,Yes,59,2,1378.77,0.0,0.21,1.5,2,0,0.0,0.0,295,5,27,2,0,1,2,0,14,1,train,0.3324445841200183,1
CUST00176,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,No,37,3,3830.31,0.0,0.343,5.0,3,0,0.0,0.0,169,12,59,5,2,3,0,0,17,0,train,0.09540891506423746,0
CUST00177,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,No,82,1,255.04,0.0,0.42,1.0,1,0,0.0,0.0,201,12,46,1,2,0,0,0,28,0,validation,0.7660085954874847,1
CUST00178,2025-09-30,Tier 1,45+,Marketplace,,Baby Care,Yes,5,2,1583.88,1.0,0.165,2.5,2,2,1.0,13.55,365,10,44,3,3,1,2,0,0,0,train,0.30111903178524946,1
CUST00179,2025-09-30,Tier 3,45+,Organic,Silver,Baby Care,Yes,38,3,1585.62,0.0,0.443,4.0,2,2,0.5,28.95,124,11,55,1,2,1,5,2,21,0,train,0.09468111427731934,0
CUST00180,2025-09-30,Tier 2,35-44,Google Search,,Hair Care,No,96,2,1570.85,0.5,0.26,1.5,1,0,0.0,0.0,173,9,29,1,2,1,0,0,18,1,train,0.745495400505427,1
CUST00181,2025-09-30,Tier 1,35-44,Referral,Silver,Skin Care,Yes,6,1,1107.73,0.0,0.0,5.0,1,0,0.0,0.0,28,7,28,2,1,1,4,1,0,0,train,0.08216044373746864,0
CUST00182,2025-09-30,Tier 1,18-24,Referral,,Skin Care,Yes,31,1,305.3,0.0,0.31,4.0,1,0,0.0,0.0,89,12,35,2,2,0,4,0,0,0,train,0.29948098854866323,1
CUST00183,2025-09-30,Tier 2,25-34,Instagram,,Fragrance,Yes,152,1,1689.98,0.0,0.18,5.0,1,0,0.0,0.0,503,1,6,0,0,0,4,1,26,1,test,0.6866594105312878,1
CUST00184,2025-09-30,Tier 1,18-24,Instagram,Platinum,Wellness,No,14,3,2456.91,0.0,0.287,3.33,2,0,0.0,0.0,564,6,18,1,1,0,0,0,6,1,test,0.06832177140833257,0
CUST00185,2025-09-30,Tier 3,35-44,Marketplace,,Wellness,Yes,114,2,866.52,0.0,0.315,4.5,2,0,0.0,0.0,500,11,35,1,1,1,8,1,27,0,train,0.6711770046182588,1
CUST00186,2025-09-30,Tier 3,18-24,Instagram,Platinum,Hair Care,No,41,1,714.65,0.0,0.33,4.0,1,1,0.0,26.2,86,2,9,1,1,1,0,0,5,0,train,0.20924813035034165,0
CUST00187,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,149,1,491.11,0.0,0.5,4.0,1,0,0.0,0.0,333,0,0,0,0,0,3,1,17,0,train,0.9257385332702992,1
CUST00188,2025-09-30,Tier 2,18-24,Marketplace,Gold,Fragrance,Yes,29,2,1880.31,0.0,0.23,3.5,2,1,1.0,9.3,523,11,31,1,3,0,1,0,5,1,validation,0.09539509746468972,0
CUST00189,2025-09-30,Tier 1,25-34,Referral,,Makeup,Yes,140,1,574.39,0.0,0.32,4.0,1,0,0.0,0.0,589,10,52,4,1,1,4,0,27,0,train,0.7576268268390851,1
CUST00190,2025-09-30,Tier 2,25-34,Marketplace,,Hair Care,No,6,1,482.88,0.0,0.13,5.0,1,1,1.0,45.4,49,6,16,1,0,1,0,0,5,0,train,0.24671975448910174,1
CUST00191,2025-09-30,Tier 3,45+,Influencer,Silver,Hair Care,Yes,28,1,149.0,0.0,0.34,3.0,1,0,0.0,0.0,68,6,35,2,1,1,2,0,11,0,validation,0.30747901912481496,1
CUST00192,2025-09-30,Tier 1,25-34,Instagram,,Makeup,Yes,55,3,2263.95,0.0,0.28,3.67,3,0,0.0,0.0,101,8,22,3,1,1,4,1,30,0,test,0.26911252823905835,1
CUST00193,2025-09-30,Tier 2,45+,Influencer,,Skin Care,Yes,157,1,424.74,0.0,0.21,5.0,1,0,0.0,0.0,164,3,16,1,1,1,4,2,30,1,train,0.8802450161498202,1
CUST00194,2025-09-30,Tier 2,18-24,Instagram,,Makeup,Yes,80,3,2967.67,0.333,0.407,3.67,2,1,0.0,19.7,259,13,37,4,1,1,9,3,3,0,test,0.17381360108436814,0
CUST00195,2025-09-30,Tier 1,18-24,Influencer,,Wellness,No,23,1,654.27,0.0,0.17,5.0,1,1,1.0,37.4,66,5,25,3,0,1,0,0,0,0,train,0.33681960419723617,1
CUST00196,2025-09-30,Tier 2,45+,Marketplace,,Skin Care,No,24,2,1272.38,0.0,0.28,3.0,2,1,1.0,46.6,148,1,3,0,0,0,0,0,12,1,train,0.5460995474802808,1
CUST00197,2025-09-30,Tier 3,25-34,Referral,Silver,Makeup,No,15,2,2989.16,0.0,0.305,5.0,2,1,1.0,54.3,371,11,34,1,1,0,0,0,10,0,validation,0.13165681552907077,0
CUST00198,2025-09-30,Tier 1,35-44,Referral,Silver,Makeup,Yes,37,4,4324.83,0.0,0.273,3.5,2,0,0.0,0.0,412,1,3,1,0,1,3,1,6,0,train,0.05290311844881326,0
CUST00199,2025-09-30,Tier 3,25-34,Google Search,Silver,Hair Care,Yes,6,4,3273.56,0.0,0.227,3.5,4,1,1.0,63.0,127,3,12,2,0,1,0,0,0,0,validation,0.12056767569841312,0
CUST00200,2025-09-30,Tier 2,18-24,Instagram,Gold,Wellness,Yes,15,3,3726.66,0.0,0.123,3.67,3,0,0.0,0.0,465,7,28,1,2,0,9,4,2,0,train,0.0231222313262505,0
CUST00201,2025-09-30,Tier 1,35-44,Organic,,Makeup,Yes,93,1,598.21,0.0,0.14,5.0,1,1,0.0,1.0,589,3,17,1,0,0,1,0,12,1,train,0.2359447234958683,0
CUST00202,2025-09-30,Tier 1,25-34,Referral,,Skin Care,Yes,141,1,1220.26,0.0,0.33,5.0,1,0,0.0,0.0,144,9,52,5,1,2,2,1,40,0,train,0.7968983259293824,1
CUST00203,2025-09-30,Tier 3,35-44,Instagram,,Skin Care,Yes,114,2,743.35,0.0,0.39,3.0,2,0,0.0,0.0,198,6,31,3,2,1,2,0,28,1,validation,0.8366259653750563,1
CUST00204,2025-09-30,Tier 1,25-34,Referral,Platinum,Skin Care,No,42,1,519.21,0.0,0.28,3.0,1,0,0.0,0.0,558,17,61,4,5,2,0,0,4,0,train,0.1418739604411938,0
CUST00205,2025-09-30,Tier 1,18-24,Referral,,Skin Care,Yes,30,3,1548.05,0.0,0.25,3.67,3,0,0.0,0.0,606,13,68,4,4,3,5,0,0,0,train,0.08962684389991284,0
CUST00206,2025-09-30,Tier 3,35-44,Instagram,Gold,Makeup,Yes,118,2,831.29,0.0,0.375,4.0,2,0,0.0,0.0,541,7,23,1,1,0,6,2,38,1,train,0.716144846561535,1
CUST00207,2025-09-30,Tier 1,25-34,Influencer,,Wellness,Yes,18,1,193.1,0.0,0.62,5.0,1,0,0.0,0.0,82,11,53,5,1,2,6,2,7,1,train,0.26668849098964087,1
CUST00208,2025-09-30,Tier 1,18-24,Organic,,Fragrance,Yes,91,4,3282.3,0.0,0.18,4.25,3,1,1.0,8.9,332,2,10,1,0,0,3,1,24,1,train,0.1944202694532015,0
CUST00209,2025-09-30,Tier 3,25-34,Instagram,,Fragrance,Yes,279,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,558,3,14,0,0,0,0,0,46,1,validation,0.9847456749620336,1
CUST00210,2025-09-30,Tier 1,18-24,Influencer,,Hair Care,Yes,128,1,409.67,0.0,0.41,5.0,1,0,0.0,0.0,304,3,18,1,0,0,0,0,38,1,train,0.8604662569617911,1
CUST00211,2025-09-30,Tier 2,35-44,Instagram,,Makeup,Yes,90,2,3032.55,0.0,0.38,4.0,2,0,0.0,0.0,336,4,20,2,1,1,1,0,9,0,train,0.3635956375325546,1
CUST00212,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,Yes,204,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,323,3,11,1,1,0,2,1,45,1,train,0.9502739901196788,1
CUST00213,2025-09-30,Tier 3,25-34,Organic,,Hair Care,No,86,1,1266.34,1.0,0.09,4.0,1,1,1.0,23.6,543,2,9,0,0,0,0,0,15,1,train,0.8027276641708754,1
CUST00214,2025-09-30,Tier 1,18-24,Instagram,,Hair Care,Yes,64,1,1427.16,0.0,0.22,4.0,1,0,0.0,0.0,105,3,9,1,1,0,3,0,14,1,train,0.4002399249926859,1
CUST00215,2025-09-30,Tier 1,25-34,Marketplace,Silver,Skin Care,Yes,34,1,646.51,0.0,0.01,4.0,1,0,0.0,0.0,269,8,24,1,2,0,8,2,15,1,train,0.1966629053506535,0
CUST00216,2025-09-30,Tier 1,35-44,Google Search,Silver,Fragrance,Yes,48,1,1349.42,1.0,0.27,4.0,1,1,1.0,48.0,249,7,20,2,0,1,1,0,16,1,train,0.7825406700471293,1
CUST00217,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,No,79,2,861.18,0.0,0.36,3.5,1,0,0.0,0.0,317,2,11,1,0,0,0,0,13,1,train,0.6952496275932296,1
CUST00218,2025-09-30,Tier 2,18-24,Marketplace,,Makeup,Yes,23,1,713.95,0.0,0.11,5.0,1,0,0.0,0.0,265,1,5,0,0,0,0,0,5,0,train,0.18235573863961663,0
CUST00219,2025-09-30,Tier 1,35-44,Organic,Silver,Makeup,Yes,154,2,1225.24,0.0,0.47,4.5,2,0,0.0,0.0,340,3,8,1,1,1,6,1,30,1,train,0.8485781486440082,1
CUST00220,2025-09-30,Tier 3,18-24,Referral,,Hair Care,Yes,25,2,745.67,0.0,0.19,5.0,2,1,0.0,18.8,252,14,73,6,3,2,7,2,10,0,train,0.051218850622240845,0
CUST00221,2025-09-30,Tier 3,25-34,Instagram,,Makeup,Yes,7,2,781.03,0.0,0.345,3.0,2,0,0.0,0.0,89,16,91,2,1,0,12,2,2,0,train,0.09454968442402721,0
CUST00222,2025-09-30,Tier 1,45+,Organic,,Skin Care,Yes,186,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,229,1,6,0,0,0,0,0,22,1,train,0.9070419678660935,1
CUST00223,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,103,1,757.58,0.0,0.53,5.0,1,0,0.0,0.0,182,1,6,0,0,0,0,0,20,1,train,0.8424772999288336,1
CUST00224,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,89,1,747.2,0.0,0.4,5.0,1,0,0.0,0.0,493,1,5,0,0,0,3,1,13,0,train,0.45684904286639144,1
CUST00225,2025-09-30,Tier 1,18-24,Instagram,Silver,Wellness,Yes,88,2,2563.85,0.0,0.335,5.0,2,0,0.0,0.0,521,3,9,1,0,0,3,0,19,1,train,0.454021283996214,1
CUST00226,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,No,54,3,2345.42,0.333,0.157,4.0,1,1,1.0,17.6,165,6,30,2,2,1,0,0,34,0,validation,0.4170390160578644,1
CUST00227,2025-09-30,Tier 1,35-44,Marketplace,Silver,Skin Care,No,153,1,1070.42,0.0,0.37,5.0,1,0,0.0,0.0,634,0,0,0,0,0,0,0,29,1,train,0.924440573796125,1
CUST00228,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,Yes,82,3,1343.2,0.0,0.33,3.67,3,0,0.0,0.0,522,6,28,0,0,0,5,2,11,1,train,0.4141105529387063,1
CUST00229,2025-09-30,Tier 2,35-44,Google Search,Silver,Skin Care,Yes,92,1,558.95,0.0,0.17,4.0,1,0,0.0,0.0,462,8,27,1,1,0,2,0,8,1,train,0.565201838808821,1
CUST00230,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,37,6,6235.96,0.0,0.218,4.17,3,0,0.0,0.0,494,17,93,8,2,2,7,1,14,0,train,0.009680948358104092,0
CUST00231,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,No,23,1,397.92,0.0,0.29,5.0,1,0,0.0,0.0,468,6,30,1,1,1,0,0,0,0,train,0.2464543972926453,1
CUST00232,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,55,1,786.26,0.0,0.33,4.0,1,0,0.0,0.0,63,2,5,0,0,0,0,0,1,0,train,0.3498499784948305,1
CUST00233,2025-09-30,Tier 2,25-34,Instagram,,Makeup,Yes,361,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,605,5,27,0,0,0,7,1,60,1,train,0.9983594612902597,1
CUST00234,2025-09-30,Tier 2,25-34,Organic,,Skin Care,Yes,17,2,1421.1,0.0,0.135,2.0,2,0,0.0,0.0,263,6,30,1,2,1,0,0,0,0,train,0.08201444789390401,0
CUST00235,2025-09-30,Tier 1,25-34,Organic,,Wellness,Yes,125,1,556.26,0.0,0.34,5.0,1,0,0.0,0.0,605,2,12,1,0,0,4,0,29,0,train,0.7629783792738265,1
CUST00236,2025-09-30,Tier 1,18-24,Instagram,,Skin Care,Yes,62,1,782.89,0.0,0.37,4.0,1,1,0.0,7.5,200,8,27,1,2,0,0,0,8,0,train,0.3355069421492973,1
CUST00237,2025-09-30,Tier 1,25-34,Organic,Platinum,Makeup,Yes,15,4,3607.29,0.0,0.253,3.75,2,0,0.0,0.0,339,8,44,3,0,1,6,1,0,0,validation,0.011153136155392953,0
CUST00238,2025-09-30,Tier 1,35-44,Organic,,Makeup,No,78,1,643.9,0.0,0.33,3.0,1,1,0.0,15.6,355,1,3,0,0,0,0,0,8,0,train,0.3997266593319984,1
CUST00239,2025-09-30,Tier 1,25-34,Instagram,Silver,Makeup,Yes,320,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,363,4,20,2,1,1,2,0,60,1,test,0.996847163900013,1
CUST00240,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,56,2,2277.31,0.0,0.18,4.5,2,1,0.0,1.0,139,4,15,0,1,0,1,0,16,0,train,0.09171680017826436,0
CUST00241,2025-09-30,Tier 2,18-24,Instagram,,Fragrance,Yes,6,2,2710.93,0.0,0.37,4.0,2,0,0.0,0.0,231,12,40,1,0,1,6,1,0,0,train,0.03609378631498903,0
CUST00242,2025-09-30,Tier 2,18-24,Organic,,Wellness,Yes,82,3,2195.42,0.0,0.317,3.33,2,0,0.0,0.0,589,11,36,2,0,1,11,5,5,0,train,0.09592630675513308,0
CUST00243,2025-09-30,Tier 1,35-44,Organic,Gold,Skin Care,Yes,69,1,444.6,1.0,0.43,1.0,1,1,0.0,14.0,503,3,17,1,0,1,0,0,22,1,train,0.7961212794459008,1
CUST00244,2025-09-30,Tier 2,25-34,Marketplace,,Skin Care,Yes,144,2,2449.86,0.0,0.225,3.0,1,0,0.0,0.0,233,1,5,1,0,1,0,0,23,1,train,0.7459803241739223,1
CUST00245,2025-09-30,Tier 2,18-24,Organic,Platinum,Hair Care,Yes,73,2,1245.78,0.0,0.36,4.5,2,0,0.0,0.0,183,6,27,3,1,1,9,4,16,0,train,0.16803067482657302,0
CUST00246,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,52,2,852.1,0.0,0.24,3.0,2,1,1.0,36.1,533,6,22,3,2,1,3,1,13,0,train,0.3864339134661745,1
CUST00247,2025-09-30,Tier 2,25-34,Marketplace,,Hair Care,Yes,57,2,937.32,0.0,0.5,3.0,1,0,0.0,0.0,470,5,13,1,0,1,5,2,14,1,test,0.3390104391359736,1
CUST00248,2025-09-30,Tier 1,25-34,Influencer,,Skin Care,Yes,71,3,1182.12,0.0,0.31,3.33,3,0,0.0,0.0,512,2,7,0,0,0,2,0,15,0,test,0.5056812561686156,1
CUST00249,2025-09-30,Tier 2,35-44,Organic,Silver,Hair Care,Yes,162,1,244.33,0.0,0.38,4.0,1,0,0.0,0.0,347,5,15,2,1,1,3,1,31,1,train,0.8722134724759208,1
CUST00250,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,No,35,1,837.19,0.0,0.3,5.0,1,0,0.0,0.0,393,6,26,0,1,0,0,0,2,0,test,0.2975154427852418,1
CUST00251,2025-09-30,Tier 2,25-34,Instagram,,Wellness,Yes,41,1,966.73,1.0,0.37,5.0,1,1,1.0,40.2,56,14,76,6,1,4,0,0,9,1,train,0.6991381871470624,1
CUST00252,2025-09-30,Tier 1,45+,Google Search,Silver,Makeup,Yes,190,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,577,4,17,0,0,0,4,2,23,1,train,0.8800859041119065,1
CUST00253,2025-09-30,Tier 1,18-24,Influencer,Platinum,Skin Care,Yes,191,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,354,3,8,1,0,0,2,1,34,1,train,0.9077742905616571,1
CUST00254,2025-09-30,Tier 2,25-34,Influencer,,Skin Care,Yes,183,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,571,4,22,1,0,0,2,1,26,1,train,0.8930800812339529,1
CUST00255,2025-09-30,Tier 2,18-24,Marketplace,,Wellness,Yes,22,4,2792.14,0.25,0.2,3.25,4,1,1.0,22.2,459,10,26,1,3,0,5,1,19,0,train,0.20940583977964447,0
CUST00256,2025-09-30,Tier 1,35-44,Organic,,Hair Care,Yes,181,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,363,1,3,0,0,0,0,0,34,1,test,0.8852671177520283,1
CUST00257,2025-09-30,Tier 1,25-34,Organic,,Skin Care,No,55,2,1042.47,0.0,0.3,3.0,2,0,0.0,0.0,172,7,39,2,1,1,0,0,19,0,train,0.3523680174565098,1
CUST00258,2025-09-30,Tier 3,18-24,Google Search,,Hair Care,Yes,42,3,2284.5,0.0,0.33,4.33,2,0,0.0,0.0,636,7,21,4,2,2,4,0,7,0,validation,0.12081849619790154,0
CUST00259,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,Yes,192,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,209,0,0,0,0,0,0,0,31,1,train,0.9212598201201991,1
